# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.12.0
# schema_version: 1.0
# benchmark_id: 9d05d59477a3
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
localhost:8000,gauge,process_max_fds,,1048576.0000,1048576.0000,1048576.0000,0.0000,1048576.0000,1048576.0000,1048576.0000,1048576.0000,1048576.0000,1048576.0000,1048576.0000,1048576.0000,1048576.0000,,,,,Maximum number of open file descriptors.
localhost:8000,gauge,process_open_fds,,69.0200,69.0000,70.0000,0.1414,69.0000,69.0000,69.0000,69.0000,69.0000,69.0000,69.0000,69.0000,69.5100,,,,,Number of open file descriptors.
localhost:8000,gauge,process_resident_memory_bytes,bytes,2657910784.0000,2657910784.0000,2657910784.0000,0.0000,2657910784.0000,2657910784.0000,2657910784.0000,2657910784.0000,2657910784.0000,2657910784.0000,2657910784.0000,2657910784.0000,2657910784.0000,,,,,Resident memory size in bytes.
localhost:8000,gauge,process_start_time_seconds,seconds,1789661173.6300,1789661173.6300,1789661173.6300,0.0000,1789661173.6300,1789661173.6300,1789661173.6300,1789661173.6300,1789661173.6300,1789661173.6300,1789661173.6300,1789661173.6300,1789661173.6300,,,,,Start time of the process since unix epoch in seconds.
localhost:8000,gauge,process_virtual_memory_bytes,bytes,39939137372.1600,39939117056.0000,39939149824.0000,16066.6207,39939117056.0000,39939117056.0000,39939117056.0000,39939117056.0000,39939149824.0000,39939149824.0000,39939149824.0000,39939149824.0000,39939149824.0000,,,,,Virtual memory size in bytes.
localhost:8000,gauge,vllm:kv_cache_usage_perc,ratio,0.0189,0.0000,0.0278,0.0082,0.0000,0.0010,0.0024,0.0174,0.0222,0.0241,0.0257,0.0264,0.0276,0,apertus,,,KV-cache usage. 1 means 100 percent usage.
localhost:8000,gauge,vllm:num_requests_running,requests,12.3400,0.0000,16.0000,5.6265,0.0000,0.4500,1.0000,13.0000,15.0000,16.0000,16.0000,16.0000,16.0000,0,apertus,,,Number of requests in model execution batches.
localhost:8000,gauge,vllm:num_requests_waiting,requests,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,apertus,,,Number of requests waiting to be processed.
localhost:8000,gauge,vllm:engine_sleep_state,,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0,apertus,,awake,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
localhost:8000,gauge,vllm:engine_sleep_state,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,apertus,,discard_all,Engine sleep state; awake = 0 means engine is sleeping; awake = 1 means engine is awake; weights_offloaded = 1 means sleep level 1; discard_all = 1 means sleep level 2.
