system,workload,concurrency,e2e_ms_avg,e2e_ms_max,e2e_ms_min,e2e_ms_p50,e2e_ms_p90,e2e_ms_p95,e2e_ms_p99,itl_ms_avg,itl_ms_max,itl_ms_min,itl_ms_p50,itl_ms_p90,itl_ms_p95,itl_ms_p99,out_tok_per_s_avg,out_tok_per_s_per_user_avg,out_tok_per_s_per_user_max,out_tok_per_s_per_user_min,out_tok_per_s_per_user_p50,out_tok_per_s_per_user_p90,out_tok_per_s_per_user_p95,out_tok_per_s_per_user_p99,req_per_s_avg,ttft_ms_avg,ttft_ms_max,ttft_ms_min,ttft_ms_p50,ttft_ms_p90,ttft_ms_p95,ttft_ms_p99
h100nvl-co4,chat,4,1252.20435045,1285.058063,1236.128301,1244.972334,1284.6467546,1284.9905835499999,1285.04456711,4.407337800657163,4.643040342519685,4.2969359450980384,4.3429792745557245,4.598789037549407,4.621255927600292,4.638683459535806,806.9024811404776,227.0499170589579,232.72397186669815,215.37611699004108,230.25675121441685,231.80150975701113,232.00253810681744,232.579685114722,3.169294898430784,134.53938374999998,179.304476,56.796054,144.833474,178.9229034,179.29807584999998,179.30319597
h100nvl-co4,rag,1,1381.1240076,1401.162774,1369.3560459999999,1379.2915345,1388.2749665,1390.6685971,1399.0639386199998,4.379909589885477,4.440931529880478,4.322705027667984,4.373952166666665,4.431121457436145,4.438423011294024,4.440429826163188,182.16142433463185,228.33161834710486,231.33662685734552,225.1779819777842,228.62618697874672,230.76531126981067,231.33216154158225,231.33573379419286,0.7191528793313535,276.1306033,291.01892699999996,269.31816499999996,275.6591995,278.1971685,279.97889910000004,288.81092141999994
h100nvl-co4,rag,16,5023.8666746,5738.246722,2234.197311,5718.367188499999,5734.2066948,5737.84697435,5738.16677247,11.831095543901618,21.415592697211153,4.823179847058823,11.145565215686274,17.657192259495798,19.6490124777177,21.06227665331246,638.0443681083017,101.7970005166035,207.33209867962944,46.69494858903555,90.33837121847174,154.06664198506812,201.08155066282998,206.08198907626954,2.510997119670609,2033.3156123499998,3838.6898429999997,316.637966,1950.2660895,3615.6877518,3838.60801665,3838.67347773
h100nvl-co4,rag,4,2208.8760739,2222.069888,2201.741477,2207.496077,2219.2798334999998,2221.86656425,2222.02922325,5.824380692141999,7.707025964,4.805330545098039,5.34364700570268,7.587364251894908,7.61433370590751,7.688487512381501,458.1883207553345,177.86969680746222,208.10222951678296,129.75173623017005,188.3606711262495,207.7199796107453,207.8367653479186,208.0491366830101,1.802471757495415,734.2223642499999,994.388154,270.940648,860.5377135,985.3986739999999,994.1389547499999,994.33831415
h100nvl-co4,summarize,1,1394.3455618499997,1408.860047,1386.8144579999998,1391.8737505,1401.3768052,1402.36775745,1407.5615890899999,4.47877418120713,4.566825279792746,4.4255889999999996,4.474701171255703,4.542249624102564,4.552575242963996,4.563975272426996,141.32986874592942,223.30238678743635,225.95862381255915,218.9704967310206,223.47889393628475,225.92435357234868,225.93936245570552,225.95477154118842,0.7130669462458599,511.22113855,522.513934,505.943947,510.39050749999996,515.8994225,517.3071189,521.47257098
h100nvl-co4,summarize,16,8069.6403953,10576.671191,2912.355307,9135.9086085,9695.1007936,10122.44084055,10485.82512091,23.19258651437602,43.01360706532663,5.324035522613065,20.396075176899725,38.684133027730276,42.368549781276805,42.88459560851666,329.1225275537288,59.078040556146526,187.8274470094434,23.2484571331406,49.176823762411956,105.82477981745946,138.23078277732282,177.9081141630192,1.6584657473102986,3498.7913756499997,7226.550416,532.560334,3189.733402,6419.7500299,6862.322429999999,7153.704818799999
h100nvl-co4,summarize,4,2874.4625070999996,2911.198497,2475.0727229999998,2900.258657,2907.6257923000003,2908.8086446999996,2910.72052654,8.634129608280444,12.198941584615385,5.303557497487437,8.948896934974748,11.957965559296483,11.971649442798608,12.15348315625203,268.1724591917049,126.92535242603351,188.55268383038188,81.97432482676558,112.30739607975993,187.63889209650785,188.16776357514993,188.47569977933549,1.376655334659676,1200.6050711999999,1855.7905549999998,488.640095,1205.622518,1838.0575233,1846.1004675999998,1853.85253752
h100nvl-co4,think,1,1194.34554245,3041.9867209999998,253.360978,922.3327595,2478.7047783000003,2744.9434399,2982.5780647799997,4.194579976157257,4.277235206896552,4.152208079365079,4.1890381505952385,4.213789770641627,4.231129289218067,4.268014023360855,226.20892266639103,238.41064022317482,240.83571460920413,233.79588720947928,238.71828467035732,239.25794899090047,239.4406859076318,240.55670886888967,0.827543159562433,52.42473475,79.874234,48.512276,51.365727,52.3049956,55.37496045000002,74.97437928999996
h100nvl-co4,think,16,1388.17275015,3240.019037,528.704291,1325.8560725,2215.0262903000003,2429.4307152500005,3077.9013726499984,14.783190071427162,189.93228449999998,4.518029642633229,5.52689798093682,7.705090958795052,17.25223892674838,155.3962753853494,1168.4550393561317,174.97829495049828,221.33542253989577,5.265034339119951,180.93522554367286,213.7520126523022,216.97594611743577,220.46352725540376,6.135232551095467,374.11576735,522.928183,54.619164,521.305566,522.5684625,522.669251,522.8763966
h100nvl-co4,think,4,1244.8439349999999,3581.884733,363.06280499999997,1094.7329264999998,2103.954497100001,2792.0041445500005,3423.908615309999,4.570175528943481,5.435349857142857,4.2177869999999995,4.543428643170426,4.785669661933276,4.840207338366126,5.31632135338751,754.6001252366823,219.41425393423575,237.09115704515185,183.9807972408347,220.09954909098641,232.27182969358927,232.677905475396,236.20850673120066,2.9505381240925996,82.2418903,183.11549599999998,52.820187999999995,60.2186525,182.8900599,182.98111944999997,183.08862069
